cmenergies,reaction,observables,var_x,var_y,x_low,x_high,y
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,0.64
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,0.62
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,0.463
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,0.578
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,0.82
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,2.919
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),100.0,100.0,5.355
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.882
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.883
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.868
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.729
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.603
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,0.834
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,2.969
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),200.0,200.0,5.428
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,1.474
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,1.492
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,1.486
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,1.422
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,1.185
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,0.937
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,3.136
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),400.0,400.0,5.94
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.869
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.847
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.842
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.806
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.624
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,2.258
8000.0,P P --> CHI CHI JET(S) X,COUPLING,m_chi (GEV),95% CL upper limit on sqrt(g_chi g_q),700.0,700.0,3.602
